TimeStep Temps_Avancement Temps_Affichage Temps_Simulation
94370210684250 0.0468909 0.0515515 22.2452
94370210684251 0.0446806 0.0627502 22.3527
94370210684252 0.0462385 0.0452075 22.4442
94370210684253 0.0496709 0.0507693 22.5447
94370210684254 0.0441258 0.0458345 22.6347
94370210684255 0.0482718 0.0435693 22.7267
94370210684256 0.0512288 0.0582663 22.8363
94370210684257 0.0494551 0.05744 22.9433
94370210684258 0.0550823 0.0601131 23.0585
94370210684259 0.049799 0.0510014 23.1594
94370210684260 0.0505532 0.0492894 23.2593
94370210684261 0.0509936 0.0516683 23.362
94370210684262 0.0474756 0.0480574 23.4577
94370210684263 0.0497388 0.0452538 23.5527
94370210684264 0.0534329 0.0466174 23.6529
94370210684265 0.0479505 0.0499123 23.7508
94370210684266 0.0511071 0.0455993 23.8475
94370210684267 0.0510375 0.0436641 23.9423
94370210684268 0.0589105 0.0580025 24.0593
94370210684269 0.0777637 0.0745884 24.2118
94370210684270 0.0524528 0.0424398 24.3067
94370210684271 0.0544669 0.0561696 24.4174
94370210684272 0.0533791 0.0526676 24.5237
94370210684273 0.0517709 0.0494149 24.6249
94370210684274 0.0568536 0.0504148 24.7323
94370210684275 0.0531308 0.058013 24.8435
94370210684276 0.0516826 0.0507616 24.946
94370210684277 0.0549285 0.0502998 25.0513
94370210684278 0.0819229 0.0675835 25.2009
94370210684279 0.0649412 0.0736435 25.3396
94370210684280 0.0858055 0.101321 25.5268
94370210684281 0.078472 0.0578935 25.6632
94370210684282 0.0895979 0.0719241 25.8248
94370210684283 0.0729028 0.0574251 25.9552
94370210684284 0.0699313 0.0769251 26.1021
94370210684285 0.0826087 0.0929407 26.2778
94370210684286 0.0684771 0.0592619 26.4056
94370210684287 0.0813198 0.0755517 26.5625
94370210684288 0.0765806 0.0777831 26.717
94370210684289 0.074311 0.0517483 26.8432
94370210684290 0.0528531 0.0538866 26.95
94370210684291 0.0623861 0.0460014 27.0584
94370210684292 0.0598953 0.0446777 27.1631
94370210684293 0.0732791 0.0646139 27.3011
94370210684294 0.0721221 0.0464368 27.4197
94370210684295 0.0571721 0.0523308 27.5293
94370210684296 0.0628251 0.0599679 27.6522
94370210684297 0.0643151 0.047687 27.7642
94370210684298 0.0628974 0.0529151 27.8801
94370210684299 0.057944 0.0495542 27.9877
94370210684300 0.0614233 0.0483922 28.0976
94370210684301 0.0613171 0.0494454 28.2084
94370210684302 0.0637438 0.0597213 28.332
94370210684303 0.0681129 0.0653108 28.4654
94370210684304 0.0622585 0.0478926 28.5757
94370210684305 0.0595554 0.0562502 28.6915
94370210684306 0.0656343 0.0444625 28.8017
94370210684307 0.0570233 0.0543633 28.9132
94370210684308 0.0663504 0.056283 29.0359
94370210684309 0.0636234 0.0531482 29.1527
94370210684310 0.060476 0.0525451 29.2658
94370210684311 0.0601167 0.0458189 29.3718
94370210684312 0.0575198 0.0468228 29.4762
94370210684313 0.0640572 0.0523904 29.5927
94370210684314 0.0614613 0.0494476 29.7037
94370210684315 0.0611277 0.0462403 29.8111
94370210684316 0.066377 0.0459487 29.9235
94370210684317 0.0753146 0.0556007 30.0545
94370210684318 0.0680587 0.053973 30.1766
94370210684319 0.0627139 0.0510231 30.2904
94370210684320 0.0693746 0.0583125 30.4183
94370210684321 0.0620483 0.0458255 30.5262
94370210684322 0.064247 0.0466044 30.6371
94370210684323 0.0579202 0.052963 30.7481
94370210684324 0.0685869 0.0631718 30.8799
94370210684325 0.0586808 0.0514169 30.9901
94370210684326 0.0623479 0.0461491 31.0987
94370210684327 0.06288 0.0499887 31.2116
94370210684328 0.0731418 0.0504524 31.3353
94370210684329 0.0691899 0.0447279 31.4493
94370210684330 0.0651642 0.0525811 31.5671
94370210684331 0.0715475 0.0568697 31.6956
94370210684332 0.067836 0.0532503 31.8167
94370210684333 0.0602514 0.0521632 31.9292
94370210684334 0.0672246 0.0526601 32.0492
94370210684335 0.0655356 0.0601623 32.175
94370210684336 0.0626249 0.0525642 32.2902
94370210684337 0.107042 0.049796 32.4472
94370210684338 0.0646577 0.0450613 32.557
94370210684339 0.0613555 0.0520977 32.6705
94370210684340 0.066867 0.0563937 32.7938
94370210684341 0.0695968 0.048079 32.9116
94370210684342 0.0675439 0.0457877 33.025
94370210684343 0.0709656 0.0547063 33.1508
94370210684344 0.0645187 0.05314 33.2685
94370210684345 0.0644367 0.0556428 33.3886
94370210684346 0.0630977 0.0517198 33.5035
94370210684347 0.0531181 0.0410353 33.5977
94370210684348 0.0535373 0.0428991 33.6942
94370210684349 0.054209 0.0412218 33.7897
94370210684350 0.0532944 0.0410337 33.8841
94370210684351 0.0535524 0.0456612 33.9834
94370210684352 0.0530091 0.049185 34.0857
94370210684353 0.0594614 0.0527609 34.198
94370210684354 0.0543061 0.0410294 34.2934
94370210684355 0.0533457 0.0410265 34.3878
94370210684356 0.0538299 0.0412393 34.483
94370210684357 0.054211 0.041224 34.5784
94370210684358 0.05506 0.0417042 34.6752
94370210684359 0.0534611 0.0416651 34.7704
94370210684360 0.0535418 0.0421002 34.8661
94370210684361 0.0540382 0.0411743 34.9614
94370210684362 0.053573 0.0457926 35.0608
94370210684363 0.054224 0.0416019 35.1567
94370210684364 0.0563619 0.0412639 35.2544
94370210684365 0.0538422 0.0420428 35.3503
94370210684366 0.053912 0.0413873 35.4457
94370210684367 0.0531606 0.0420901 35.541
94370210684368 0.0539257 0.0411863 35.6362
94370210684369 0.0547442 0.0415201 35.7325
94370210684370 0.0543836 0.0412478 35.8282
94370210684371 0.0543027 0.0411266 35.9237
94370210684372 0.0540827 0.0416995 36.0195
94370210684373 0.0544632 0.0411306 36.1151
94370210684374 0.054169 0.0416818 36.211
94370210684375 0.0539962 0.0411399 36.3062
94370210684376 0.0542101 0.0411748 36.4017
94370210684377 0.0534643 0.0415716 36.4968
94370210684378 0.0536906 0.0421106 36.5926
94370210684379 0.0780721 0.0559653 36.7267
94370210684380 0.080195 0.0425421 36.8496
94370210684381 0.0539409 0.0412772 36.9448
94370210684382 0.0539725 0.0417803 37.0406
94370210684383 0.0542806 0.0422283 37.1372
94370210684384 0.0560295 0.0491065 37.2425
94370210684385 0.0555491 0.0498249 37.3479
94370210684386 0.053909 0.0446992 37.4466
94370210684387 0.0539397 0.0410478 37.5417
94370210684388 0.054518 0.0420926 37.6383
94370210684389 0.0548672 0.0429902 37.7362
94370210684390 0.0538434 0.0408643 37.831
94370210684391 0.0545235 0.0417805 37.9274
94370210684392 0.0540733 0.0418228 38.0233
94370210684393 0.0537536 0.0462104 38.1233
94370210684394 0.0538505 0.0414165 38.2187
94370210684395 0.053486 0.0415917 38.3138
94370210684396 0.0561066 0.0410724 38.411
94370210684397 0.0540629 0.0414587 38.5066
94370210684398 0.0535848 0.0420537 38.6023
94370210684399 0.0543935 0.041294 38.6981
94370210684400 0.0536752 0.041314 38.7931
94370210684401 0.0532122 0.0420154 38.8884
94370210684402 0.0537218 0.0414895 38.9836
94370210684403 0.0538788 0.0412899 39.0789
94370210684404 0.0547923 0.0459242 39.1796
94370210684405 0.0544886 0.0425701 39.2768
94370210684406 0.0534816 0.0416986 39.372
94370210684407 0.0535645 0.0410971 39.4667
94370210684408 0.0535695 0.0411144 39.5615
94370210684409 0.0530318 0.0416691 39.6562
94370210684410 0.0559048 0.0425335 39.7547
94370210684411 0.0534002 0.0413049 39.8495
94370210684412 0.0533358 0.0413698 39.9443
94370210684413 0.0569186 0.0417031 40.0429
94370210684414 0.0530867 0.0417591 40.1379
94370210684415 0.0521535 0.0435824 40.2336
94370210684416 0.0529672 0.0481023 40.3348
94370210684417 0.0538875 0.0408349 40.4296
94370210684418 0.0526028 0.0414066 40.5237
94370210684419 0.051341 0.041071 40.6161
94370210684420 0.0520555 0.041249 40.7095
94370210684421 0.0551779 0.0415718 40.8063
94370210684422 0.0512431 0.04071 40.8983
94370210684423 0.0507234 0.0421538 40.9913
94370210684424 0.0502868 0.0407355 41.0823
94370210684425 0.050401 0.0410233 41.1738
94370210684426 0.0509357 0.041442 41.2663
94370210684427 0.050862 0.0406483 41.3578
94370210684428 0.04973 0.0406491 41.4483
94370210684429 0.0502521 0.0405718 41.5392
94370210684430 0.0492186 0.0420363 41.6305
94370210684431 0.0494089 0.0416482 41.7216
94370210684432 0.0527864 0.0405807 41.815
94370210684433 0.0491602 0.040599 41.9048
94370210684434 0.0481665 0.0408038 41.9939
94370210684435 0.0485444 0.0408461 42.0833
94370210684436 0.0482098 0.0431551 42.1747
94370210684437 0.0483691 0.0404027 42.2636
94370210684438 0.070798 0.053323 42.3878
94370210684439 0.0495166 0.0422825 42.4796
94370210684440 0.0506287 0.0426889 42.573
94370210684441 0.0507972 0.0430998 42.667
94370210684442 0.0500661 0.0427849 42.7599
94370210684443 0.0603685 0.0443976 42.8647
94370210684444 0.0499563 0.0436093 42.9584
94370210684445 0.0485535 0.0433525 43.0503
94370210684446 0.0486753 0.0474356 43.1465
94370210684447 0.0483022 0.0434206 43.2383
94370210684448 0.047446 0.052354 43.3382
94370210684449 0.0474507 0.0431064 43.4289
94370210684450 0.0476667 0.044153 43.5207
94370210684451 0.0471316 0.0436242 43.6115
94370210684452 0.0468019 0.0439147 43.7023
94370210684453 0.0480591 0.0503892 43.8008
94370210684454 0.0473725 0.044405 43.8927
94370210684455 0.0464449 0.0999437 44.0391
94370210684456 0.0789091 0.0400768 44.1582
94370210684457 0.0442384 0.0399648 44.2424
94370210684458 0.0441173 0.0447552 44.3314
94370210684459 0.0579018 0.0526779 44.442
94370210684460 0.0553749 0.0436642 44.5412
94370210684461 0.0437146 0.0398913 44.6249
94370210684462 0.0432536 0.0403363 44.7086
94370210684463 0.0434491 0.0400846 44.7922
94370210684464 0.0461777 0.0557606 44.8943
94370210684465 0.0467485 0.0454793 44.9866
94370210684466 0.0425072 0.0400784 45.0692
94370210684467 0.0434402 0.0401053 45.1528
94370210684468 0.0437457 0.0406006 45.2373
94370210684469 0.0418762 0.0414993 45.3207
94370210684470 0.042806 0.0405391 45.4041
94370210684471 0.0454179 0.0396172 45.4892
94370210684472 0.0414195 0.0400984 45.5708
94370210684473 0.0409797 0.0394285 45.6512
94370210684474 0.0415572 0.0395521 45.7324
94370210684475 0.0430478 0.0395914 45.8151
94370210684476 0.0405548 0.0394765 45.8952
94370210684477 0.0414982 0.0404518 45.9772
94370210684478 0.0401264 0.0404359 46.0578
94370210684479 0.0402471 0.0399207 46.138
94370210684480 0.039826 0.0458893 46.2238
94370210684481 0.0417076 0.0395185 46.3051
94370210684482 0.0399424 0.0393933 46.3845
94370210684483 0.0389368 0.0422025 46.4657
94370210684484 0.0389523 0.0399279 46.5447
94370210684485 0.0400884 0.0399658 46.6248
94370210684486 0.0385215 0.0394481 46.7028
94370210684487 0.0391287 0.0402699 46.7823
94370210684488 0.0381271 0.0397338 46.8602
94370210684489 0.0381333 0.0388337 46.9372
94370210684490 0.0392935 0.040032 47.0167
