TimeStep Temps_Avancement Temps_Affichage Temps_Simulation
423 0.0199278 0.0188355 38.1224
424 0.0244472 0.0189489 38.2159
425 0.0185288 0.0219404 38.3065
426 0.0206299 0.0206748 38.398
427 0.0181447 0.0197629 38.4861
428 0.0207532 0.0188412 38.5758
429 0.0218622 0.0277835 38.6757
430 0.0200828 0.021971 38.7679
431 0.0215348 0.0223111 38.8619
432 0.0191981 0.0197423 38.9511
433 0.0202271 0.0180158 39.0395
434 0.0213608 0.0187983 39.1298
435 0.0557767 0.0508168 39.2866
436 0.0242867 0.0191915 39.3803
437 0.0176126 0.0169689 39.465
438 0.0226371 0.0229519 39.5608
439 0.0194465 0.0175863 39.648
440 0.019297 0.021012 39.7385
441 0.0222675 0.0188767 39.8299
442 0.0152862 0.0159814 39.9114
443 0.0205627 0.0178394 40
444 0.0175004 0.021109 40.0888
445 0.0196494 0.0183574 40.177
446 0.0169683 0.0207609 40.2649
447 0.0173456 0.0188437 40.3513
448 0.0171548 0.024982 40.4439
449 0.0139011 0.0170574 40.5252
450 0.015958 0.0187494 40.6102
451 0.0161028 0.0186893 40.6952
452 0.0143299 0.0164577 40.7764
453 0.0134816 0.0159312 40.856
454 0.0164402 0.0168146 40.9396
455 0.0133051 0.016228 41.0196
456 0.0261486 0.0201241 41.1163
457 0.0136423 0.0190804 41.1994
458 0.0137769 0.0164558 41.2798
459 0.013629 0.0165905 41.3602
460 0.0138561 0.0160751 41.4403
461 0.0142403 0.0169745 41.5218
462 0.0416559 0.0168519 41.6305
463 0.0256166 0.0164288 41.7229
464 0.0149236 0.0159317 41.8042
465 0.0142314 0.0164062 41.8849
466 0.0166924 0.0184159 41.9703
467 0.0177488 0.0187244 42.057
468 0.0203244 0.0192281 42.1469
469 0.0160086 0.0163236 42.2297
470 0.0159303 0.0159551 42.312
471 0.0159994 0.0167391 42.395
472 0.0169975 0.0190634 42.4813
473 0.0403195 0.0194668 42.5914
474 0.0196436 0.0186669 42.68
475 0.0152524 0.0164345 42.7621
476 0.0168742 0.0164544 42.8459
477 0.0173053 0.016034 42.9294
478 0.0175903 0.0162994 43.0136
479 0.016445 0.0164819 43.0968
480 0.0163255 0.0188454 43.1822
481 0.0220361 0.0165123 43.271
482 0.0169441 0.0168956 43.355
483 0.0164363 0.0164768 43.4383
484 0.0170413 0.0175291 43.5232
485 0.0262772 0.0162351 43.616
486 0.039714 0.0202551 43.7262
487 0.0301983 0.0164276 43.8232
488 0.025975 0.0165235 43.916
489 0.0367005 0.0236814 44.0266
490 0.0209715 0.0175605 44.1155
491 0.026958 0.0164907 44.2091
492 0.0202905 0.018907 44.2987
493 0.0203002 0.018769 44.388
494 0.0183386 0.0161375 44.4726
495 0.0165717 0.0167673 44.5563
496 0.016945 0.0163712 44.6398
497 0.0172529 0.0164956 44.7239
498 0.0194348 0.0196688 44.8132
499 0.0240886 0.0206674 44.9081
500 0.0171257 0.0200022 44.9956
501 0.0153492 0.0169348 45.0781
502 0.0161338 0.0166385 45.161
503 0.0458045 0.0215446 45.2786
504 0.0254806 0.0187204 45.3731
505 0.0174579 0.0173141 45.4581
506 0.0189997 0.0165165 45.5438
507 0.015804 0.0175075 45.6275
508 0.0187185 0.0213126 45.7177
509 0.0208909 0.0280174 45.817
510 0.0240103 0.018429 45.9097
511 0.024828 0.0213365 46.006
512 0.0204224 0.0285587 46.1052
513 0.0507357 0.0209844 46.2271
514 0.0198225 0.0236441 46.3208
515 0.0245563 0.0206217 46.4162
516 0.0243959 0.032772 46.5236
517 0.0187994 0.0209791 46.6136
518 0.0217001 0.0214067 46.7069
519 0.0231093 0.0248345 46.805
520 0.0221082 0.0186432 46.896
521 0.0303531 0.0309903 47.0077
522 0.0669589 0.0335519 47.1596
523 0.0168819 0.0159585 47.2427
524 0.027455 0.016929 47.3374
525 0.0179323 0.0198908 47.4255
526 0.0188786 0.0182251 47.513
527 0.0152571 0.0214235 47.6
528 0.0304054 0.0254115 47.7063
529 0.0144007 0.0160363 47.787
530 0.0241631 0.0256592 47.8872
531 0.0130997 0.0161297 47.9668
532 0.022361 0.0518812 48.0912
533 0.0270437 0.0420711 48.2106
534 0.0160544 0.0161143 48.2929
535 0.019354 0.0244326 48.3869
536 0.0210881 0.0173584 48.4755
537 0.0180039 0.0200623 48.5638
538 0.0204306 0.0202299 48.6549
539 0.0230371 0.0310162 48.7592
540 0.0155546 0.0163491 48.8413
541 0.0169946 0.0196059 48.9283
542 0.0178052 0.0190499 49.0153
543 0.0195905 0.0212004 49.1063
544 0.0211902 0.0301081 49.208
545 0.0195365 0.0179208 49.2956
546 0.0163287 0.0185866 49.3808
547 0.0161008 0.0208558 49.4681
548 0.0167935 0.0159006 49.5513
549 0.0145561 0.0197311 49.636
550 0.0408178 0.0196213 49.7467
551 0.014303 0.0167246 49.828
552 0.0174184 0.0217586 49.9174
553 0.0270635 0.0362241 50.0309
554 0.0266767 0.0295137 50.1383
555 0.0251251 0.0308918 50.245
556 0.0257903 0.028235 50.3498
557 0.0393639 0.0240321 50.4636
558 0.0222231 0.0240731 50.5604
559 0.0848559 0.0334725 50.7291
560 0.152141 0.143912 51.0756
561 0.0223473 0.0384868 51.1868
562 0.0240214 0.0341136 51.2955
563 0.0237731 0.0293947 51.3989
564 0.0403483 0.0492255 51.5391
565 0.0228726 0.0225298 51.6349
566 0.0439782 0.0333959 51.7625
